repo	deployment_id	sha	ref	deployment_created_at	deployment_updated_at	latest_status	status_created_at	deploy_at	environment_url	log_url	creator_login	pages_url	pages_cname	pages_build_type	pages_source_branch
louispaulet/menu_display_2	4491261344	91cd658809e61593e27a5e97d6b01b9d8ce120c9	gh-pages	2026-04-26T18:22:50Z	2026-04-26T18:24:24Z	inactive	2026-04-26T18:24:24Z	2026-04-26T18:23:03Z	http://exquisite-menus.thefrenchartist.dev/	https://github.com/louispaulet/menu_display_2/actions/runs/24963767679/job/73094888125	louispaulet	http://exquisite-menus.thefrenchartist.dev/	exquisite-menus.thefrenchartist.dev	legacy	gh-pages
louispaulet/menu_display_2	4491221061	a5c1efd5437cce1c7c2d2d240332c1d6bdf31534	gh-pages	2026-04-26T18:15:54Z	2026-04-26T18:23:04Z	inactive	2026-04-26T18:23:04Z	2026-04-26T18:16:10Z	http://exquisite-menus.thefrenchartist.dev/	https://github.com/louispaulet/menu_display_2/actions/runs/24963628956/job/73094501305	louispaulet	http://exquisite-menus.thefrenchartist.dev/	exquisite-menus.thefrenchartist.dev	legacy	gh-pages
louispaulet/plan_the_week_in_menus	4490186695	f132ebb82abd19b245e981a9ef7f9c7a2ab3cd57	gh-pages	2026-04-26T15:11:23Z	2026-04-26T15:11:38Z	success	2026-04-26T15:11:38Z	2026-04-26T15:11:38Z	https://louispaulet.github.io/plan_the_week_in_menus/	https://github.com/louispaulet/plan_the_week_in_menus/actions/runs/24959861550/job/73084536613	louispaulet	https://louispaulet.github.io/plan_the_week_in_menus/		legacy	gh-pages
louispaulet/menu_display_2	4486508212	bd4793c36fef972b69c57a7cf7496e3a4274bb5e	gh-pages	2026-04-26T00:55:09Z	2026-04-26T18:16:11Z	inactive	2026-04-26T18:16:11Z	2026-04-26T00:55:22Z	http://exquisite-menus.thefrenchartist.dev/	https://github.com/louispaulet/menu_display_2/actions/runs/24944680248/job/73043992871	louispaulet	http://exquisite-menus.thefrenchartist.dev/	exquisite-menus.thefrenchartist.dev	legacy	gh-pages
louispaulet/menu_display_2	4486472525	5827720ca707f856d687236c538bf2566d76cfc6	gh-pages	2026-04-26T00:46:06Z	2026-04-26T00:55:23Z	inactive	2026-04-26T00:55:23Z	2026-04-26T00:46:18Z	http://exquisite-menus.thefrenchartist.dev/	https://github.com/louispaulet/menu_display_2/actions/runs/24944532486/job/73043581618	louispaulet	http://exquisite-menus.thefrenchartist.dev/	exquisite-menus.thefrenchartist.dev	legacy	gh-pages
louispaulet/menu_display_2	4486288904	100dd8084e9b81743f0dee03c69221316e3e1d39	gh-pages	2026-04-25T23:59:01Z	2026-04-26T00:46:19Z	inactive	2026-04-26T00:46:19Z	2026-04-25T23:59:16Z	http://exquisite-menus.thefrenchartist.dev/	https://github.com/louispaulet/menu_display_2/actions/runs/24943738890/job/73041438385	louispaulet	http://exquisite-menus.thefrenchartist.dev/	exquisite-menus.thefrenchartist.dev	legacy	gh-pages
louispaulet/menu_display_2	4486282521	e803932aae785f0d602c727124ef7c9f8fe210b2	gh-pages	2026-04-25T23:57:22Z	2026-04-25T23:59:18Z	inactive	2026-04-25T23:59:18Z	2026-04-25T23:57:37Z	http://exquisite-menus.thefrenchartist.dev/	https://github.com/louispaulet/menu_display_2/actions/runs/24943711053/job/73041370639	louispaulet	http://exquisite-menus.thefrenchartist.dev/	exquisite-menus.thefrenchartist.dev	legacy	gh-pages
louispaulet/menu_display_2	4486277952	663eb27ae28136c8c544fa3c78857425d6cc1e7b	gh-pages	2026-04-25T23:56:06Z	2026-04-25T23:57:37Z	inactive	2026-04-25T23:57:37Z	2026-04-25T23:56:19Z	http://exquisite-menus.thefrenchartist.dev/	https://github.com/louispaulet/menu_display_2/actions/runs/24943687129/job/73041319479	louispaulet	http://exquisite-menus.thefrenchartist.dev/	exquisite-menus.thefrenchartist.dev	legacy	gh-pages
louispaulet/menu_display_2	4486237107	c7cc96012498b06f4375d8e9bd687e4df3e80736	gh-pages	2026-04-25T23:45:21Z	2026-04-25T23:56:20Z	inactive	2026-04-25T23:56:20Z	2026-04-25T23:45:35Z	http://exquisite-menus.thefrenchartist.dev/	https://github.com/louispaulet/menu_display_2/actions/runs/24943492814/job/73040873578	louispaulet	http://exquisite-menus.thefrenchartist.dev/	exquisite-menus.thefrenchartist.dev	legacy	gh-pages
louispaulet/menu_display_2	4486222750	ca64b86c4a5c8c12af4837a0d81f1dfa345f3da1	gh-pages	2026-04-25T23:41:57Z	2026-04-25T23:45:36Z	inactive	2026-04-25T23:45:36Z	2026-04-25T23:42:12Z	http://exquisite-menus.thefrenchartist.dev/	https://github.com/louispaulet/menu_display_2/actions/runs/24943432231/job/73040725032	louispaulet	http://exquisite-menus.thefrenchartist.dev/	exquisite-menus.thefrenchartist.dev	legacy	gh-pages
louispaulet/pretty_cats	4486216148	3eb4ce052593db6d28ab32f27589821876a98ea0	gh-pages	2026-04-25T23:40:13Z	2026-05-25T20:16:10Z	inactive	2026-05-25T20:16:10Z	2026-04-25T23:40:28Z	https://pretty-cats.thefrenchartist.dev/	https://github.com/louispaulet/pretty_cats/actions/runs/24943397900/job/73040650852	louispaulet	https://pretty-cats.thefrenchartist.dev/	pretty-cats.thefrenchartist.dev	legacy	gh-pages
louispaulet/pretty_cats	4486137866	f5ca3e03b955bb6c290b2604d776a569729b7f1b	gh-pages	2026-04-25T23:20:13Z	2026-04-25T23:40:29Z	inactive	2026-04-25T23:40:28Z	2026-04-25T23:20:27Z	https://pretty-cats.thefrenchartist.dev/	https://github.com/louispaulet/pretty_cats/actions/runs/24943051596/job/73039830469	louispaulet	https://pretty-cats.thefrenchartist.dev/	pretty-cats.thefrenchartist.dev	legacy	gh-pages
louispaulet/pretty_cats	4485992331	9b25ac222dff6e82376804aec2142d26ea04fdf9	gh-pages	2026-04-25T22:45:15Z	2026-04-25T23:20:27Z	inactive	2026-04-25T23:20:27Z	2026-04-25T22:45:29Z	https://pretty-cats.thefrenchartist.dev/	https://github.com/louispaulet/pretty_cats/actions/runs/24942463940/job/73038351674	louispaulet	https://pretty-cats.thefrenchartist.dev/	pretty-cats.thefrenchartist.dev	legacy	gh-pages
louispaulet/pretty_cats	4485984349	734a14d467f8738bbcf02d3c1b3021076aa5e3a3	gh-pages	2026-04-25T22:43:28Z	2026-04-25T22:45:30Z	inactive	2026-04-25T22:45:30Z	2026-04-25T22:43:41Z	https://pretty-cats.thefrenchartist.dev/	https://github.com/louispaulet/pretty_cats/actions/runs/24942432421/job/73038276321	louispaulet	https://pretty-cats.thefrenchartist.dev/	pretty-cats.thefrenchartist.dev	legacy	gh-pages
louispaulet/pretty_cats	4485943520	81c41526d232e68f2f5bff40eb8ed8e172e2e433	gh-pages	2026-04-25T22:33:34Z	2026-04-25T22:43:43Z	inactive	2026-04-25T22:43:43Z	2026-04-25T22:33:48Z	https://pretty-cats.thefrenchartist.dev/	https://github.com/louispaulet/pretty_cats/actions/runs/24942263850/job/73037851652	louispaulet	https://pretty-cats.thefrenchartist.dev/	pretty-cats.thefrenchartist.dev	legacy	gh-pages
louispaulet/menu_display_2	4485905685	94b579c69b36d20c814f2ecd5969b526024cfc13	gh-pages	2026-04-25T22:24:49Z	2026-04-25T23:42:12Z	inactive	2026-04-25T23:42:12Z	2026-04-25T22:25:04Z	http://exquisite-menus.thefrenchartist.dev/	https://github.com/louispaulet/menu_display_2/actions/runs/24942109083/job/73037459873	louispaulet	http://exquisite-menus.thefrenchartist.dev/	exquisite-menus.thefrenchartist.dev	legacy	gh-pages
louispaulet/pretty_cats	4485876892	5c5fbcfb08b340ed46762ba47154ec75ea839451	gh-pages	2026-04-25T22:18:22Z	2026-04-25T22:33:48Z	inactive	2026-04-25T22:33:48Z	2026-04-25T22:18:36Z	https://pretty-cats.thefrenchartist.dev/	https://github.com/louispaulet/pretty_cats/actions/runs/24941994484/job/73037168227	louispaulet	https://pretty-cats.thefrenchartist.dev/	pretty-cats.thefrenchartist.dev	legacy	gh-pages
louispaulet/pretty_cats	4485863367	8ee06aced3881c1b14db996b2324938461f0a6cc	gh-pages	2026-04-25T22:15:29Z	2026-04-25T22:18:37Z	inactive	2026-04-25T22:18:37Z	2026-04-25T22:15:44Z	https://pretty-cats.thefrenchartist.dev/	https://github.com/louispaulet/pretty_cats/actions/runs/24941941915/job/73037034089	louispaulet	https://pretty-cats.thefrenchartist.dev/	pretty-cats.thefrenchartist.dev	legacy	gh-pages
louispaulet/menu_display_2	4485816857	7249d3ec2ccc4b2199f78e879aa7fde06f03a0eb	gh-pages	2026-04-25T22:06:21Z	2026-04-25T22:25:04Z	inactive	2026-04-25T22:25:04Z	2026-04-25T22:06:36Z	http://exquisite-menus.thefrenchartist.dev/	https://github.com/louispaulet/menu_display_2/actions/runs/24941776447/job/73036579871	louispaulet	http://exquisite-menus.thefrenchartist.dev/	exquisite-menus.thefrenchartist.dev	legacy	gh-pages
louispaulet/pretty_cats	4485691252	b04cd627b044af6b8d420d619d745c73a97affa2	gh-pages	2026-04-25T21:39:02Z	2026-04-25T22:15:44Z	inactive	2026-04-25T22:15:44Z	2026-04-25T21:39:18Z	https://pretty-cats.thefrenchartist.dev/	https://github.com/louispaulet/pretty_cats/actions/runs/24941278285/job/73035336695	louispaulet	https://pretty-cats.thefrenchartist.dev/	pretty-cats.thefrenchartist.dev	legacy	gh-pages
louispaulet/menu_display_2	4484019141	c62a88a08eec6247de27abeb3211dc0ba18b31fd	gh-pages	2026-04-25T16:18:11Z	2026-04-25T22:06:36Z	inactive	2026-04-25T22:06:36Z	2026-04-25T16:18:24Z	http://exquisite-menus.thefrenchartist.dev/	https://github.com/louispaulet/menu_display_2/actions/runs/24935159715/job/73019378387	louispaulet	http://exquisite-menus.thefrenchartist.dev/	exquisite-menus.thefrenchartist.dev	legacy	gh-pages
louispaulet/menu_display_2	4483983790	35f47bf217b91ab8cd52f86f986f880d5268d48d	gh-pages	2026-04-25T16:11:53Z	2026-04-25T16:18:24Z	inactive	2026-04-25T16:18:24Z	2026-04-25T16:12:05Z	http://exquisite-menus.thefrenchartist.dev/	https://github.com/louispaulet/menu_display_2/actions/runs/24935043379/job/73019053676	louispaulet	http://exquisite-menus.thefrenchartist.dev/	exquisite-menus.thefrenchartist.dev	legacy	gh-pages
louispaulet/menu_display_2	4483937890	12c64a9c6ab6b42520b48a36a176a8e8f60c4571	gh-pages	2026-04-25T16:03:13Z	2026-04-25T16:12:05Z	inactive	2026-04-25T16:12:05Z	2026-04-25T16:03:29Z	http://exquisite-menus.thefrenchartist.dev/	https://github.com/louispaulet/menu_display_2/actions/runs/24934881925/job/73018629235	louispaulet	http://exquisite-menus.thefrenchartist.dev/	exquisite-menus.thefrenchartist.dev	legacy	gh-pages
louispaulet/menu_display_2	4483879365	66c9181a06a36e40d267c77592f3c100de795e55	gh-pages	2026-04-25T15:52:03Z	2026-04-25T16:03:30Z	inactive	2026-04-25T16:03:29Z	2026-04-25T15:52:17Z	http://exquisite-menus.thefrenchartist.dev/	https://github.com/louispaulet/menu_display_2/actions/runs/24934665281/job/73018074382	louispaulet	http://exquisite-menus.thefrenchartist.dev/	exquisite-menus.thefrenchartist.dev	legacy	gh-pages
louispaulet/menu_display_2	4483864212	fad42fe3dfc88583b14142dc1d06de128a56fd23	gh-pages	2026-04-25T15:49:11Z	2026-04-25T15:52:17Z	inactive	2026-04-25T15:52:17Z	2026-04-25T15:49:26Z	http://exquisite-menus.thefrenchartist.dev/	https://github.com/louispaulet/menu_display_2/actions/runs/24934611503/job/73017929319	louispaulet	http://exquisite-menus.thefrenchartist.dev/	exquisite-menus.thefrenchartist.dev	legacy	gh-pages
louispaulet/menu_display_2	4483456870	5a0549391929877e5c81970909d05e2720cbab08	gh-pages	2026-04-25T14:32:38Z	2026-04-25T15:49:26Z	inactive	2026-04-25T15:49:26Z	2026-04-25T14:32:50Z	http://exquisite-menus.thefrenchartist.dev/	https://github.com/louispaulet/menu_display_2/actions/runs/24933158819/job/73014183905	louispaulet	http://exquisite-menus.thefrenchartist.dev/	exquisite-menus.thefrenchartist.dev	legacy	gh-pages
louispaulet/louispaulet.github.io	4483076568	7c20ebfbff15eca5b975a6d8d694b5fe2b714902	gh-pages	2026-04-25T13:18:42Z	2026-05-14T11:47:23Z	inactive	2026-05-14T11:47:23Z	2026-04-25T13:18:58Z	https://louispaulet.github.io/	https://github.com/louispaulet/louispaulet.github.io/actions/runs/24931799721/job/73010705346	louispaulet	https://louispaulet.github.io/		legacy	gh-pages
louispaulet/louispaulet.github.io	4483055971	4d69bfa5820073efde1efd289244128c5a91b279	gh-pages	2026-04-25T13:14:24Z	2026-04-25T13:18:59Z	inactive	2026-04-25T13:18:59Z	2026-04-25T13:14:39Z	https://louispaulet.github.io/	https://github.com/louispaulet/louispaulet.github.io/actions/runs/24931724525/job/73010509087	louispaulet	https://louispaulet.github.io/		legacy	gh-pages
louispaulet/louispaulet.github.io	4482854557	36cc2f7af1730d0923f1b31fd55d93e649531446	gh-pages	2026-04-25T12:30:23Z	2026-04-25T13:14:39Z	inactive	2026-04-25T13:14:39Z	2026-04-25T12:30:37Z	https://louispaulet.github.io/	https://github.com/louispaulet/louispaulet.github.io/actions/runs/24930932477/job/73008498402	louispaulet	https://louispaulet.github.io/		legacy	gh-pages
louispaulet/louispaulet.github.io	4479701762	0e5dfd0f2c3a41987933407725cf43413e343567	gh-pages	2026-04-25T00:00:18Z	2026-04-25T12:30:37Z	inactive	2026-04-25T12:30:37Z	2026-04-25T00:00:31Z	https://louispaulet.github.io/	https://github.com/louispaulet/louispaulet.github.io/actions/runs/24917316945/job/72971829963	louispaulet	https://louispaulet.github.io/		legacy	gh-pages
louispaulet/louispaulet.github.io	4479268610	d290a9f68384903ff9b3406c45c68a28e0401461	gh-pages	2026-04-24T22:40:01Z	2026-04-25T00:00:31Z	inactive	2026-04-25T00:00:31Z	2026-04-24T22:40:15Z	https://louispaulet.github.io/	https://github.com/louispaulet/louispaulet.github.io/actions/runs/24915062136/job/72965336267	louispaulet	https://louispaulet.github.io/		legacy	gh-pages
louispaulet/louispaulet.github.io	4479170449	d0a34240bd04ba2d1eba84380dd914acca0e60aa	gh-pages	2026-04-24T22:24:08Z	2026-04-24T22:40:16Z	inactive	2026-04-24T22:40:16Z	2026-04-24T22:24:23Z	https://louispaulet.github.io/	https://github.com/louispaulet/louispaulet.github.io/actions/runs/24914559856/job/72963819982	louispaulet	https://louispaulet.github.io/		legacy	gh-pages
louispaulet/louispaulet.github.io	4479079298	318015042a27f8dfc0cbe84c47ef63ae88fff2db	gh-pages	2026-04-24T22:10:58Z	2026-04-24T22:24:24Z	inactive	2026-04-24T22:24:23Z	2026-04-24T22:11:11Z	https://louispaulet.github.io/	https://github.com/louispaulet/louispaulet.github.io/actions/runs/24914137007/job/72962486740	louispaulet	https://louispaulet.github.io/		legacy	gh-pages
louispaulet/louispaulet.github.io	4478909742	b136813235d2af248b6ddd8b8b436efad08f5f61	gh-pages	2026-04-24T21:46:20Z	2026-04-24T22:11:11Z	inactive	2026-04-24T22:11:11Z	2026-04-24T21:46:35Z	https://louispaulet.github.io/	https://github.com/louispaulet/louispaulet.github.io/actions/runs/24913310609/job/72959895183	louispaulet	https://louispaulet.github.io/		legacy	gh-pages
louispaulet/crossref_news	4442297975	d863910a82c87edfd4f13e678d5607e22085929b	gh-pages	2026-04-21T21:02:25Z	2026-05-25T20:17:04Z	inactive	2026-05-25T20:17:04Z	2026-04-21T21:02:39Z	http://crossrefnews.thefrenchartist.dev/	https://github.com/louispaulet/crossref_news/actions/runs/24746232330/job/72398540200	louispaulet	http://crossrefnews.thefrenchartist.dev/	crossrefnews.thefrenchartist.dev	legacy	gh-pages
louispaulet/crossref_news	4419247015	5010af1c962d3e05fd8cdfbc5c62c889d0f1f25d	gh-pages	2026-04-19T23:51:52Z	2026-04-21T21:02:40Z	inactive	2026-04-21T21:02:40Z	2026-04-19T23:52:07Z	http://crossrefnews.thefrenchartist.dev/	https://github.com/louispaulet/crossref_news/actions/runs/24642168441/job/72047960374	louispaulet	http://crossrefnews.thefrenchartist.dev/	crossrefnews.thefrenchartist.dev	legacy	gh-pages
louispaulet/crossref_news	4419234354	7aa9aadb3b1302acb3b56daec1addd8889de6dd3	gh-pages	2026-04-19T23:48:57Z	2026-04-19T23:52:08Z	inactive	2026-04-19T23:52:07Z	2026-04-19T23:49:09Z	http://crossrefnews.thefrenchartist.dev/	https://github.com/louispaulet/crossref_news/actions/runs/24642115128/job/72047821813	louispaulet	http://crossrefnews.thefrenchartist.dev/	crossrefnews.thefrenchartist.dev	legacy	gh-pages
louispaulet/crossref_news	4419193291	9ff31155425c9093472b87bd453d3d0537f67ad8	gh-pages	2026-04-19T23:39:52Z	2026-04-19T23:49:10Z	inactive	2026-04-19T23:49:10Z	2026-04-19T23:40:07Z	http://crossrefnews.thefrenchartist.dev/	https://github.com/louispaulet/crossref_news/actions/runs/24641951683/job/72047387806	louispaulet	http://crossrefnews.thefrenchartist.dev/	crossrefnews.thefrenchartist.dev	legacy	gh-pages
louispaulet/crossref_news	4419174352	9b4854be720e16e55b2021ba940611ec089d89bc	gh-pages	2026-04-19T23:35:55Z	2026-04-19T23:40:08Z	inactive	2026-04-19T23:40:08Z	2026-04-19T23:36:08Z	http://crossrefnews.thefrenchartist.dev/	https://github.com/louispaulet/crossref_news/actions/runs/24641882335/job/72047205462	louispaulet	http://crossrefnews.thefrenchartist.dev/	crossrefnews.thefrenchartist.dev	legacy	gh-pages
louispaulet/crossref_news	4419083945	656adabc5247469ec9ab2b8a8e946846ac4e3c1e	gh-pages	2026-04-19T23:15:53Z	2026-04-19T23:36:09Z	inactive	2026-04-19T23:36:08Z	2026-04-19T23:16:06Z	http://crossrefnews.thefrenchartist.dev/	https://github.com/louispaulet/crossref_news/actions/runs/24641524509/job/72046242855	louispaulet	http://crossrefnews.thefrenchartist.dev/	crossrefnews.thefrenchartist.dev	legacy	gh-pages
louispaulet/crossref_news	4419054106	69461c1d671784d41cfe5d061220680207daa229	gh-pages	2026-04-19T23:09:49Z	2026-04-19T23:16:07Z	inactive	2026-04-19T23:16:07Z	2026-04-19T23:10:05Z	http://crossrefnews.thefrenchartist.dev/	https://github.com/louispaulet/crossref_news/actions/runs/24641415608/job/72045932842	louispaulet	http://crossrefnews.thefrenchartist.dev/	crossrefnews.thefrenchartist.dev	legacy	gh-pages
louispaulet/crossref_news	4419052401	94a9cd8b95a7efae1869f1eb8f1ad0bc7c97b695	gh-pages	2026-04-19T23:09:28Z	2026-04-19T23:09:31Z	error	2026-04-19T23:09:31Z		http://crossrefnews.thefrenchartist.dev/	https://github.com/louispaulet/crossref_news/actions/runs/24641407905/job/72045915216	louispaulet	http://crossrefnews.thefrenchartist.dev/	crossrefnews.thefrenchartist.dev	legacy	gh-pages
louispaulet/crossref_news	4418637392	e01738f3b6f23468ebd76e16c3b6ead848c43244	gh-pages	2026-04-19T21:41:18Z	2026-04-19T23:10:05Z	inactive	2026-04-19T23:10:05Z	2026-04-19T21:41:32Z	http://crossrefnews.thefrenchartist.dev/	https://github.com/louispaulet/crossref_news/actions/runs/24639787504/job/72041628254	louispaulet	http://crossrefnews.thefrenchartist.dev/	crossrefnews.thefrenchartist.dev	legacy	gh-pages
louispaulet/crossref_news	4418543829	adcb2cfef2af61c0a709bad3cbccee3d8c1baa98	gh-pages	2026-04-19T21:22:02Z	2026-04-19T21:41:32Z	inactive	2026-04-19T21:41:32Z	2026-04-19T21:22:16Z	http://crossrefnews.thefrenchartist.dev/	https://github.com/louispaulet/crossref_news/actions/runs/24639422765/job/72040664594	louispaulet	http://crossrefnews.thefrenchartist.dev/	crossrefnews.thefrenchartist.dev	legacy	gh-pages
louispaulet/crossref_news	4418440485	4e4718ece93dcfd4db59480231b2ebf6f9dbdebd	gh-pages	2026-04-19T21:03:23Z	2026-04-19T21:22:18Z	inactive	2026-04-19T21:22:18Z	2026-04-19T21:03:39Z	http://crossrefnews.thefrenchartist.dev/	https://github.com/louispaulet/crossref_news/actions/runs/24639066495/job/72039688660	louispaulet	http://crossrefnews.thefrenchartist.dev/	crossrefnews.thefrenchartist.dev	legacy	gh-pages
louispaulet/crossref_news	4418259534	3e314b0140f5d1b5ba1984d4d35fae84dc205229	gh-pages	2026-04-19T20:30:06Z	2026-04-19T21:03:40Z	inactive	2026-04-19T21:03:40Z	2026-04-19T20:30:22Z	http://crossrefnews.thefrenchartist.dev/	https://github.com/louispaulet/crossref_news/actions/runs/24638435456/job/72037997652	louispaulet	http://crossrefnews.thefrenchartist.dev/	crossrefnews.thefrenchartist.dev	legacy	gh-pages
louispaulet/crossref_news	4417550842	d1271c475156d97f3ef7d9c227c54478888de747	gh-pages	2026-04-19T18:24:46Z	2026-04-19T20:30:22Z	inactive	2026-04-19T20:30:22Z	2026-04-19T18:25:01Z	http://crossrefnews.thefrenchartist.dev/	https://github.com/louispaulet/crossref_news/actions/runs/24635998118/job/72031451720	louispaulet	http://crossrefnews.thefrenchartist.dev/	crossrefnews.thefrenchartist.dev	legacy	gh-pages
louispaulet/summarize_youtube_video	4415912147	b8321ae24d29f49e965b07d711fc4f114673e2a5	gh-pages	2026-04-19T13:26:31Z	2026-04-19T13:26:43Z	success	2026-04-19T13:26:43Z	2026-04-19T13:26:43Z	https://louispaulet.github.io/summarize_youtube_video/	https://github.com/louispaulet/summarize_youtube_video/actions/runs/24630180428/job/72016059578	louispaulet	https://louispaulet.github.io/summarize_youtube_video/		legacy	gh-pages
